20,1,Valendale,2021,mememe,100 gecs,https://youtu.be/ycpTDqfv7cI,
21,1,volfied,2021,Chaise Longue,Wet Leg,https://www.youtube.com/watch?v=gJ2_y0Zv95w,
22,1,wharf_rat,2021,Music Life,Mia Doi Todd,https://www.youtube.com/watch?v=m9zSw3vryyE,
23,1,xyrix,2021,How???,DJ Sabrina the Teenage DJ,https://www.youtube.com/watch?v=yGhcreI3MoU,
24,2,aku chi,2021,Yüce Dağ Başında,Altin Gün,https://youtu.be/QhDfOYn0118,
25,2,alatar224,2021,Ravel Reflections,Nikolaj Hess,https://www.youtube.com/watch?v=y2k-vPK6480,
26,2,assemble_me,2021,The Searcher,Nuovo Testamento,https://youtu.be/dA7DE4GoFiQ,
27,2,Donald X.,2021,Outlast,S.J. Tucker,https://www.youtube.com/watch?v=xLMVWZdbXpw,
28,2,dryope,2021,White Picket Fence,Koreless,https://youtu.be/0xaW97wtv9o,
29,2,jsh,2021,You Lose!,Magdalena Bay,https://www.youtube.com/watch?v=cwW4JYh__MY,
30,2,Lemonspawn,2021,Bluebird (feat. Eddie Barbash),Cory Wong,https://youtu.be/UQQqv5vVC7M,
31,2,markusin,2021,An Autumn Wind / Sprite's Farewell,Chanterelle,https://www.youtube.com/watch?v=RwX7gJYpeXI&t=2051s,
32,2,Mollo8,2021,Unwanted,Rick Astley,https://youtu.be/lU1EmTA4J60,
33,2,Mort,2021,It's Not The End,Amarok,https://youtu.be/EbrI9eQ4y1o,
34,2,nottoobad,2021,Bloom At Night,LUMP,https://www.youtube.com/watch?v=0JSm8wkrt6o,
35,2,Sharur,2021,Do the Romp,The Black Keys,https://youtu.be/AS786ofeceE,
36,2,strumphf,2021,Dos Oruguitas,Sebastian Yatra,https://www.youtube.com/watch?v=ELsgRAGIgw0,
37,2,SuperDuper,2021,Go Easy on Me Now,Loney Dear,https://youtu.be/mYIVReXcVMQ,
38,2,tufftaeh,2021,Wait A Minute My Girl,Volbeat,https://www.youtube.com/watch?v=_sUKPzVkTP0,
39,2,Valendale,2021,Take My Heart Away,Danny L. Harle,https://youtu.be/qHLga_XZe-E,
40,2,volfied,2021,Amoeba,Clairo,https://www.youtube.com/watch?v=VR8ooa3G_5M,
41,2,wharf_rat,2021,Interior People,King Gizzard & The Lizard Wizard,https://www.youtube.com/watch?v=LzcWTjY3b8Q,
42,2,xyrix,2021,Drin,Christina Chatfield,https://www.youtube.com/watch?v=ItCqiwPF8uI,
43,3,aku chi,2021,The Last Man On Earth,Wolf Alice,https://youtu.be/xzH6toY_EPw?t=9,
44,3,alatar224,2021,Chivalry Is Not Dead,Hiatus Kaiyote,https://www.youtube.com/watch?v=aaNm48wiezs,
45,3,assemble_me,2021,Duplex,Small Black,https://youtu.be/rWXzO61dL3Q,
46,3,Donald X.,2021,Ba Ba Ba,Liz Phair,https://www.youtube.com/watch?v=1dKSnO_n2yY,
47,3,dryope,2021,Until the Sun Sets,MogueHeart,https://youtu.be/O5IQqdJRLbE,
48,3,Lemonspawn,2021,Equatorial Sunrise,Pauline Anna Strom,https://youtu.be/WjMfcqDgFKU,
49,3,markusin,2021,Leaves,Maha Sohona,https://www.youtube.com/watch?v=s20AiIlRjV4,
50,3,Mollo8,2021,EVOLVE,The Warning,https://youtu.be/0eugn7843p4,
51,3,Mort,2021,Story of My Dream,Riverside,https://youtu.be/m6jeiLFYAX8,
52,3,nottoobad,2021,Happier Than Ever,Billie Eilish,https://www.youtube.com/watch?v=YEbz2Qt3vec,
53,3,pproteus,2021,Emotional Rent Control,Cheekface,https://www.youtube.com/watch?v=myMZOrMA-Mw,
54,3,Sharur,2021,No Tellin' When,Rev. Peyton's Big Damn Band,https://youtu.be/N5SmccthvuQ,
55,3,strumphf,2021,Enemy (feat. JID),Imagine Dragons,https://www.youtube.com/watch?v=hHB1Ikzfpmc,
56,3,SuperDuper,2021,Love More,Fiona Apple,https://youtu.be/yhXd7YvCbgE,
57,3,tufftaeh,2021,Just A Notion,ABBA,https://www.youtube.com/watch?v=vy4bLOYDmsQ,
58,3,Valendale,2021,Purge the Poison,MARINA,https://youtu.be/9gO0ooqA8Vg,
59,3,volfied,2021,Valentine,Snail Mail,https://www.youtube.com/watch?v=3JkfUk6DP40,
60,3,wharf_rat,2021,Shanghai,King Gizzard & The Lizard Wizard,https://www.youtube.com/watch?v=-01sgnVgkRc,
61,3,xyrix,2021,Life is Perfecto,CFCF,https://www.youtube.com/watch?v=VLqv6MlfpG8,
62,4,aku chi,2021,Heat Above,Greta Van Fleet,https://youtu.be/dRHs8a-ISXA,
63,4,alatar224,2021,For a Giraffe,Karen Peris,https://www.youtube.com/watch?v=WOJf2i_Y_Ak,
64,4,assemble_me,2021,Lizzy,Friedberg,https://youtu.be/zqaqTlQmaSs?t=9,
65,4,Donald X.,2021,Stop Thinking So Much,Lenka,https://www.youtube.com/watch?v=jFufEzZaEK8,
66,4,dryope,2021,Weltenraum,Aetherreich,https://youtu.be/oHPPHk63h_0,
67,4,Lemonspawn,2021,enough for you,Olivia Rodrigo,https://www.youtube.com/watch?v=SPvcOMQvpL4,
68,4,markusin,2021,Locusts,King Buffalo,https://www.youtube.com/watch?v=_m-2qOFeiys,
69,4,Mollo8,2021,星の旅人,Sayaka Senbongi & Yumiri Hanamori,https://youtu.be/1FcDkpSDya8,
70,4,Mort,2021,All It Takes,Karnivool,https://youtu.be/GWVgTWt94jE,
71,4,nottoobad,2021,Before The Line,dodie,https://www.youtube.com/watch?v=JrIvzfJsbjk,
72,4,pproteus,2021,Boys Like You,dodie,https://www.youtube.com/watch?v=URpbiq1m8LU,
73,4,Sharur,2021,TECVM CIRCVMAMBVLARE NOLO,John Linnell,https://youtu.be/crJNQ9tNflM,
74,4,strumphf,2021,Loki Green Theme,Natalie Holt,https://www.youtube.com/watch?v=yV_76cm2BWU,
75,4,SuperDuper,2021,Con Moto,Hania Rani and Dobrawa Czocher,https://youtu.be/jtrNmcD1nWk,
76,4,tufftaeh,2021,Ain't The Same,Blackberry Smoke,https://www.youtube.com/watch?v=go9TDuwh2t0,
77,4,Valendale,2021,Skin 2 Skin,Hyd,https://youtu.be/fIk1M0JBTBQ,
78,4,volfied,2021,From These Heights,Jelani Aryeh,https://www.youtube.com/watch?v=LRZmFxJLKq4,
79,4,wharf_rat,2021,Go Away From My Window,Myriam Gendron,https://www.youtube.com/watch?v=5jeF7EqZerw,
80,4,xyrix,2021,Atlas,Bicep,https://www.youtube.com/watch?v=DPm9RVpwOLQ,
81,5,aku chi,2021,Feet Don't Fail Me Now,Joy Crookes,https://youtu.be/LcKFsV24pOA,
82,5,alatar224,2021,160 Down The A406,Sherelle,https://www.youtube.com/watch?v=I3BKPO72agk,
83,5,assemble_me,2021,Personality Girlfriend,Desperate Journalist,https://youtu.be/sd7-iU-VT04,
84,5,Donald X.,2021,Parisian Enclave,Mountain Goats,https://www.youtube.com/watch?v=gvuOge1T3oU,
85,5,dryope,2021,Snow Storm,Eguana,https://youtu.be/k_1BAlI5vus,
86,5,jsh,2021,Being Alone,DJ Sabrina the Teenage DJ,https://www.youtube.com/watch?v=Bz8410zKbhY,
87,5,Lemonspawn,2021,My Life,Imagine Dragons,https://youtu.be/htRJOhIP55g,
88,5,markusin,2021,Si Je Pars,Gianni Bodo,https://www.youtube.com/watch?v=-AY_tuTDCPc,
89,5,Mollo8,2021,Bachata Rosa (ft. Juan Luis Guerra),Sergio Vallín,https://youtu.be/bGrND8uIyjA,
90,5,Mort,2021,Out of Here,Leprous,https://youtu.be/RewhLbJONfA,
91,5,nottoobad,2021,Indigo De Souza,Kill Me,https://www.youtube.com/watch?v=68xsREpm-ro,
92,5,Sharur,2021,Why So Mad,Luca Lozano,https://youtu.be/qr_ScZ6GlEs,
93,5,strumphf,2021,In The End,Brooklyn Duo,https://www.youtube.com/watch?v=o8uoZGoVKso,
94,5,SuperDuper,2021,Your Ancestor,Nynke Laverman,https://youtu.be/TO4sZmvJljE,
95,5,tufftaeh,2021,The World We Used To Know,Transatlantic,https://www.youtube.com/watch?v=xULvfo6rpvE,
96,5,Valendale,2021,The Beach,GFOTY,https://youtu.be/0zjCzsxg9mo,
97,5,volfied,2021,I Don't Live Here Anymore,The War on Drugs,https://www.youtube.com/watch?v=4VX771Ei6sg,
98,5,wharf_rat,2021,Island In the Sun,Bitchin' Bajas,https://www.youtube.com/watch?v=bg0HX55GLhc,
99,5,xyrix,2021,Be Ready,DJ Sabrina the Teenage DJ,https://www.youtube.com/watch?v=pRqm8ujk_6k,
100,6,aku chi,2021,That Life,Unknown Mortal Orchestra,https://youtu.be/xELI5cNNpdM,
101,6,alatar224,2021,Open Your Window Romeo,April March,https://www.youtube.com/watch?v=WwTBrBXJmi0,
102,6,assemble_me,2021,Far Away,Sacred Skin,https://youtu.be/mcoljZNhDK8,
103,6,Donald X.,2021,Stoned at the Nail Salon,Lorde,https://www.youtube.com/watch?v=V_A20lBsBMM,
104,6,jsh,2021,I Can't Remember the Dream,They Might be Giants,https://youtu.be/fxYMndqS6Uw,
105,6,Lemonspawn,2021,Mr. Perfectly Fine,Taylor Swift,https://youtu.be/rFjJs6ZjPe8,
106,6,markusin,2021,Teardrinker,Mastodon,https://www.youtube.com/watch?v=0GS1DfkvFmo,
107,6,Mollo8,2021,Contigo,Bratty,https://youtu.be/5MCCzgSY2eA,
108,6,Mort,2021,Bad Habits,Between the Buried and Me,https://youtu.be/INbvdpCMITU,
109,6,nottoobad,2021,Juniper,Katy Kirby,https://www.youtube.com/watch?v=qxecd0jh1fc,
110,6,Sharur,2021,Walking at a Downtown Pace,Parquet Courts,https://youtu.be/KS3gphuxYqo,
111,6,strumphf,2021,Fix You,Brooklyn Duo,https://www.youtube.com/watch?v=XAb6MgJAvBg,
112,6,SuperDuper,2021,There will be Hope,Hania Rani and Dobrawa Czocher,https://youtu.be/ba0G-3LCPMg,
113,6,tufftaeh,2021,Coming Home,W.E.T.,https://www.youtube.com/watch?v=g9qZoifwoCQ,
114,6,Valendale,2021,What's my Ageage Again?,Triple-Q,https://youtu.be/2b1CeOvuLfw,
115,6,volfied,2021,Sinking Feeling,Wavves,https://www.youtube.com/watch?v=ofjb2azVccQ,
116,6,wharf_rat,2021,the ladder,Mind Maintenance,https://www.youtube.com/watch?v=-8FcA5hoHFk,
117,6,xyrix,2021,What will enlightenment give me,Toki Fuko,https://www.youtube.com/watch?v=XXMjjHv7klw,
118,7,aku chi,2021,Jimmy Jimmy (feat. AJ Tracey),Gorillaz,https://youtu.be/36wBq2_Sn6w,
119,7,alatar224,2021,Go Tick,Mouse on Mars,https://www.youtube.com/watch?v=bStMl6Ufxtw,
120,7,assemble_me,2021,Oh Ballerina,TRAITRS,https://youtu.be/vvRznjKLf6o,
121,7,Donald X.,2021,Happier Than Ever,Billie Eilish,https://www.youtube.com/watch?v=YEbz2Qt3vec,
122,7,markusin,2021,Raindrops,The Besnard Lakes,https://www.youtube.com/watch?v=NLsm6d6Y5_U,
123,7,Valendale,2021,Lost Chapter,Pentakill,https://youtu.be/5IWS7Y5KRhk,
124,7,volfied,2021,Phoenix,Big Red Machine,https://www.youtube.com/watch?v=MW_ixvLc4sc,
125,7,xyrix,2021,Desert Core (Extended Version),Joi Lau,https://www.youtube.com/watch?v=ZJ6ViLOs0_I,
126,8,alatar224,2021,Sunshowers,Yasmin Williams,https://www.youtube.com/watch?v=bvfEW1IC07E,
127,8,assemble_me,2021,Holiday,Adult Books,https://youtu.be/-4FFUAwaUz8,
128,8,Donald X.,2021,Soap,Penelope Scott,https://www.youtube.com/watch?v=QQJzUEQbnf4,
129,8,markusin,2021,First Contact,Froglord,https://www.youtube.com/watch?v=QwkjJWrM_RI,
130,8,Valendale,2021,Redemption,Pentakill,https://youtu.be/S67dhNU5Ew4,
131,8,volfied,2021,If You Say the Word,Radiohead,https://www.youtube.com/watch?v=Jj2nX2BDTYY,
132,8,xyrix,2021,Ipsum,Nice Girl,https://www.youtube.com/watch?v=iqaX4oJiZYk,
