20,1,Komaitho,1964,情人的眼睛 (A Lover's Eyes),潘秀琼 (Poon Sow Keng),https://youtu.be/XTMiUJL3WW0,
21,1,Lemonspawn,1964,Don't Rain on My Parade,Barba Streisand,https://youtu.be/Q7pyuY1FmbE,
22,1,Mollo8,1964,I'll Follow the Sun,The Beatles,https://youtu.be/28d_A_NuJ7A,
23,1,pproteus,1964,Harlem Shuffle,Bob & Earl,https://www.youtube.com/watch?v=6bZyk5mixXk,
24,1,Sharur,1964,Hi-Heel Sneakers,Tommy Tucker,https://youtu.be/nNPLC8AjMTw,
25,1,Valendale,1964,Do Wah Diddy Diddy,Manfred Mann,https://youtu.be/1UingsUi0mI,
26,1,volfied,1964,Cantaloupe Island,Herbie Hancock,https://www.youtube.com/watch?v=otFVFLtRF_s,
27,1,wharf_rat,1964,Dancing In the Street,Martha and the Vandellas,https://www.youtube.com/watch?v=JcP8ov7teRU,
28,1,xyrix,1964,Twine Time,Alvin Cash & The Crawlers,https://www.youtube.com/watch?v=PEcHX7_sdik,
29,2,aku chi,1964,A Fistful of Dollars (Version 2),Ennio Morricone,https://youtu.be/40JXzyhbL7I,
30,2,alatar224,1964,Black Fire,Andrew Hill,https://www.youtube.com/watch?v=mSwhHSlOoBc,
31,2,assemble_me,1964,"Baby, Please Don't Go","Them, Van Morrison",https://youtu.be/dL60VXOXtSQ,
32,2,Bluey The Bear,1964,See-Line Woman,Nina Simone,https://www.youtube.com/watch?v=E17-0CuPb64,
33,2,Donald X.,1964,I Feel Fine,The Beatles,https://www.youtube.com/watch?v=xLBVgnZyuic,
34,2,jsh,1964,My Girl,The Temptations,https://www.youtube.com/watch?v=8Ff2Z0Dq2sg,
35,2,Komaitho,1964,Everybody Loves Somebody,Dean Martin,https://youtu.be/z-2_OstpR5c,
36,2,Lemonspawn,1964,Maybe This Time,Liza Minnelli,https://youtu.be/6PoWtMiMtAU,
37,2,Mollo8,1964,Iko Iko,The Dixie Cups,https://youtu.be/gBl2G8Bd-aI,
38,2,nottoobad,1964,Where Did Our Love Go,The Supremes,https://www.youtube.com/watch?v=qTBmgAOO0Nw,
39,2,pproteus,1964,I'm A Loser,The Beatles,https://www.youtube.com/watch?v=f70Z3cvrQd0,
40,2,Sharur,1964,Remember (Walkin' In The Sand),The Shangri-Las,https://youtu.be/wfxw1uALKgk,
41,2,wharf_rat,1964,Sunflower River Blues,John Fahey,https://www.youtube.com/watch?v=nLsh_4D_rMs,
42,2,Wonko,1964,Another Saturday Night,Sam Cooke,https://www.youtube.com/watch?v=aiP0fjWAMMQ,
43,2,xyrix,1964,Las Vegas Tango,Gil Evans,https://www.youtube.com/watch?v=d2wAsOQyLnU,
44,3,aku chi,1964,Dawn (Go Away),Four Seasons,https://youtu.be/2Adp6Vs-Z1c,
45,3,alatar224,1964,Mumbles,Oscar Peterson Trio + Clark Terry,https://www.youtube.com/watch?v=AxLy4_7Ig1M,
46,3,assemble_me,1964,A Hard Day's Night,The Beatles,https://youtu.be/AMSiHdrHl0g,
47,3,Bluey The Bear,1964,The Plum Blossom,Yusef Lateef,https://www.youtube.com/watch?v=v01HAmSDb6I,
48,3,Donald X.,1964,My Back Pages,Bob Dylan,https://www.youtube.com/watch?v=92cF_KCH7TU,
49,3,jsh,1964,All Day and All of the Night,The Kinks,https://www.youtube.com/watch?v=fOGMRnKl5co,
50,3,Komaitho,1964,Feed the Birds (Mary Poppins),Lesley French,https://youtu.be/5JU0ILjStgA,
51,3,markusin,1964,Oliloqui Valley,Herbie Hancock,https://www.youtube.com/watch?v=AY5-YRc_nMI,
52,3,Mollo8,1964,Dance Of The Inhabitants Of The Palace Of King Philip XIV Of Spain,John Fahey,https://youtu.be/Hziq6PRwKpE,
53,3,pproteus,1964,Wish Someone Would Care,Irma Thomas,https://www.youtube.com/watch?v=boseGpXxjFI,
54,3,Sharur,1964,Tell Her No,The Zombies,https://youtu.be/j3l8tsg066g,
55,3,strumphf,1964,Things We Said Today,The Beatles,https://youtu.be/NItAlTsPuQg,
56,3,Valendale,1964,My Boy Lollipop,Millie Small,https://youtu.be/HKP7nDaj-Wo,
57,3,wharf_rat,1964,Hesitation Blues,The Holy Modal Rounders,https://www.youtube.com/watch?v=8bxlviLzaTU,
58,3,Wonko,1964,I Walk the Line,Johnny Cash,https://www.youtube.com/watch?v=Yqf4lz7gj5g,
59,3,xyrix,1964,Nebulosa,Tenório Jr.,https://www.youtube.com/watch?v=xFXk1YuuCI0,
60,4,alatar224,1964,Feed the Birds,Richard M. Sherman; Robert B. Sherman; Julie Andrews and Chorus,https://www.youtube.com/watch?v=5JU0ILjStgA,
61,4,assemble_me,1964,Needles and Pins,The Searchers,https://youtu.be/HdVTcEQ4KfY,
62,4,Donald X.,1964,Dang Me,Roger Miller,https://www.youtube.com/watch?v=Lg7DcCI39GY,
63,4,jsh,1964,Hat and Beard,Eric Dolphy,https://youtu.be/7tnPkQufnZY,
64,4,Komaitho,1964,Goldfinger (James Bond),Shirley Bassey,https://youtu.be/Hn2oPN1cDQg,
65,4,Lemonspawn,1964,There But For Fortune,Phil Ochs,https://youtu.be/fDBNzppC4-o,
66,4,markusin,1964,The Shadows of Paris (A Shot in the Dark),Henry Mancini,https://www.youtube.com/watch?v=2duxaVGJAo0,
67,4,Mollo8,1964,El Marcianito Bzz Bzz,Los Apson,https://youtu.be/PYvPKHB5b7Q,
68,4,pproteus,1964,How Sweet It Is To Be Loved By You,Marvin Gaye,https://www.youtube.com/watch?v=OhbQVA7hPuQ,
69,4,Sharur,1964,The Story of Bo Diddley,The Animals,https://youtu.be/gzNHrFneJhI,
70,4,volfied,1964,Kansas City / Hey-Hey-Hey-Hey,The Beatles,https://www.youtube.com/watch?v=4xvW-Nf9VAw,
71,4,wharf_rat,1964,The Girl from Ipanema,Stan Getz & João Gilberto,https://www.youtube.com/watch?v=N-TKOh0zsvU,
72,4,xyrix,1964,Per un pugno di dollari (Titoli),Ennio Morricone,https://www.youtube.com/watch?v=brhVcif_Bq4,
73,5,alatar224,1964,Shihibolet,Miriam Makeba,https://www.youtube.com/watch?v=1wqJ8HV1JW4,
74,5,assemble_me,1964,Rosalyn,The Pretty Things,https://youtu.be/mOgjEZJokvc,
75,5,Donald X.,1964,Linus and Lucy,Vince Guaraldi Trio,https://www.youtube.com/watch?v=dURiJSJkWFM,
76,5,jsh,1964,And I Love Her,The Beatles,https://youtu.be/atZwaJ84XP4,
77,5,Lemonspawn,1964,Don't Worry Baby,The Beach Boys,https://youtu.be/bQWTneirnPc,
78,5,markusin,1964,Hushabye,The Beach Boys,https://www.youtube.com/watch?v=QB0h2lbHtPg,
79,5,Mollo8,1964,Stranger on the shore,The Ventures,https://youtu.be/2IHBguvQlis,
80,5,Sharur,1964,The Little Old Lady (From Pasadena),Jan & Dean,https://youtu.be/E_6FKsei-oY,
81,5,Valendale,1964,Yeh Yeh,Georgie Fame and the Blue Flames,https://youtu.be/jf-cCL3TOCo,
82,5,volfied,1964,Time Is On My Side,The Rolling Stones,https://www.youtube.com/watch?v=jOxHsuV83KA,
83,5,wharf_rat,1964,Baby I Need Your Loving,Four Tops,https://www.youtube.com/watch?v=SLYX-KPv-ts,
84,5,xyrix,1964,Where Or When,Cal Tjader,https://www.youtube.com/watch?v=EiCin3B2KhY,
85,6,aku chi,1964,Pretty Woman,Roy Orbison,https://youtu.be/3KFvoDDs0XM,
86,6,alatar224,1964,Omie Wise,Doc Watson,https://www.youtube.com/watch?v=iEwU4C4TPU8,
87,6,assemble_me,1964,Keep Searchin',Del Shannon,https://youtu.be/XfyBhZEayRE,
88,6,Donald X.,1964,"Wednesday Morning, 3 A.M.",Simon & Garfunkel,https://www.youtube.com/watch?v=K63CD2pwjD0,
89,6,jsh,1964,Just One Look,The Hollies,https://www.youtube.com/watch?v=rCJc-J7edks,
90,6,Lemonspawn,1964,Together Again,Buck Owens,https://youtu.be/h6-wKFK4sQM,
91,6,markusin,1964,A House Is Not a Home,Dionne Warwick,https://www.youtube.com/watch?v=Mk7CNHHIuH4,
92,6,Mollo8,1964,Django,Quincy Jones,https://youtu.be/RKYkkLhsPC4,
93,6,Sharur,1964,Chug-A-Lug,Roger Miller,https://youtu.be/fT-adamxRS0,
94,6,Valendale,1964,The Witch,The Sonics,https://youtu.be/HGBsxpnRhMk,
95,6,volfied,1964,Roundalay,Oscar Peterson Trio + Clark Terry,https://www.youtube.com/watch?v=AbbzAPXvNZ8,
96,6,wharf_rat,1964,Song For My Father,Horace Silver,https://www.youtube.com/watch?v=mKf1x3CALAE,
97,6,xyrix,1964,My Girl Sloopy,The Vibrations,https://www.youtube.com/watch?v=exRlXsIko6M,
